,ville_rechercher,ville_précise,hotel,url,note,description,latitutde,longitude,2022-11-23 03:00:00,2022-11-24 03:00:00,2022-11-25 03:00:00,2022-11-26 03:00:00,2022-11-27 03:00:00
123,Rouen,"Centre-ville de Rouen, Rouen",studi'home,https://www.booking.com/hotel/fr/studi-39-home.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=1f958ac68e8b04c2&srepoch=1669146254&from=searchresults#hotelTmpl,"8,3",Vous pouvez bénéficier d'une réduction Genius dans l'établissement studi'home ! ,49.443658,1.090557,6.61,8.23,7.88,6.67,8.6
124,Rouen,Rouen,Eco-appart Boulevard de l'Europe,https://www.booking.com/hotel/fr/eco-appart-boulevard-de-l-europe.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=1f958ac68e8b04c2&srepoch=1669146254&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,8","Doté d'une connexion Wi-Fi et d'un parking privé gratuits, l'Eco-appart Boulevard de l'Europe est situé à Rouen, à seulement 800 mètres de la gare de Voltaire. Vous séjournerez à 3,8 km du parc des expositions de Rouen et à 4 km de la cathédrale Notre-Dame de Rouen.",49.42396424,1.08114463,6.61,8.23,7.88,6.67,8.6
125,Paris,"19e arr., Paris",UCPA SPORT STATION HOSTEL PARIS,https://www.booking.com/hotel/fr/ucpa-sport-station-hostel-paris.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0","Doté d'un restaurant, d'un bar et offrant une vue sur la ville, l'UCPA SPORT STATION HOSTEL PARIS est situé à Paris, à 3,1 km de la station de métro Gare du Nord. Il se trouve à environ 3,1 km de la gare du Nord, à 3,2 km de la station de métro Gare de l'Est et à 3,4 km de la gare de l'Est. Il propose des animations en soirée et une réception ouverte 24h/24.",48.898133,2.371142,7.33,8.63,8.59,7.28,8.02
126,Paris,"15e arr., Paris",Hotel Eden,https://www.booking.com/hotel/fr/eden-paris.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Eden ! ,48.84051019,2.29917414,7.33,8.63,8.59,7.28,8.02
127,Paris,"9e arr., Paris",Apartments WS Opéra - Laffitte,https://www.booking.com/hotel/fr/apartments-ws-opera-laffitte.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Apartments WS Opéra - Laffitte ! ,48.8729241,2.3377338,7.33,8.63,8.59,7.28,8.02
128,Paris,"17e arr., Paris",Hôtel Korner Etoile,https://www.booking.com/hotel/fr/le-villiers.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3","Installé à 1,5 km du palais des congrès de Paris, l’Hôtel Korner Etoile comprend des hébergements insonorisés et climatisés avec une connexion Wi-Fi gratuite. Vous séjournerez à 15 minutes à pied du parc Monceau et à moins de 20 minutes de marche de l’Arc de Triomphe.",48.88531807,2.2933808,7.33,8.63,8.59,7.28,8.02
129,Paris,"6e arr., Paris",Hotel Lutetia,https://www.booking.com/hotel/fr/lutetia-paris12.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,0","L’Hotel Lutetia est un établissement de luxe emblématique situé dans le quartier de Saint-Germain-des-Prés. Implanté sur la rive gauche de la Seine, il se trouve à 5 minutes à pied du grand magasin Le Bon Marché et à 2 km du Musée du Louvre.",48.851244,2.327238,7.33,8.63,8.59,7.28,8.02
130,Paris,"16e arr., Paris",HotelHome Paris 16,https://www.booking.com/hotel/fr/residencejasmin.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4",Vous pouvez bénéficier d'une réduction Genius dans l'établissement HotelHome Paris 16 ! ,48.85057501,2.26743221,7.33,8.63,8.59,7.28,8.02
131,Paris,"19e arr., Paris",Appartement Glamour,https://www.booking.com/hotel/fr/appartement-glamour-paris.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from=searchresults#hotelTmpl,"7,9",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Appartement Glamour ! ,48.899182,2.377768,7.33,8.63,8.59,7.28,8.02
132,Paris,"8e arr., Paris",Hotel Elysees Opera,https://www.booking.com/hotel/fr/america.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Elysees Opera ! ,48.88141526,2.32455321,7.33,8.63,8.59,7.28,8.02
133,Paris,"13e arr., Paris",Hôtel Rosalie,https://www.booking.com/hotel/fr/hotel-rosalie.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Rosalie ! ,48.83207392,2.35368535,7.33,8.63,8.59,7.28,8.02
134,Paris,"11e arr., Paris",Grand Hôtel Amelot,https://www.booking.com/hotel/fr/grand-amelot-paris4.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Grand Hôtel Amelot ! ,48.8592568,2.3684085,7.33,8.63,8.59,7.28,8.02
135,Paris,"9e arr., Paris",Hôtel Gérando,https://www.booking.com/hotel/fr/gerando.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Gérando ! ,48.88253133,2.34581105,7.33,8.63,8.59,7.28,8.02
136,Paris,"9e arr., Paris",Le Grey Hotel,https://www.booking.com/hotel/fr/grey.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from=searchresults#hotelTmpl,"8,7",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Grey Hotel ! ,48.88133015,2.32741512,7.33,8.63,8.59,7.28,8.02
137,Paris,"12e arr., Paris",MEININGER Hotel Paris Porte de Vincennes,https://www.booking.com/hotel/fr/meininger-paris-porte-de-vincennes.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,9","Doté d'un bar et d'un salon commun, le MEININGER Hotel Paris Porte de Vincennes est situé à Paris, à 4,1 km de l'opéra Bastille et à 5,4 km de Paris-Gare-de-Lyon. Il propose une réception ouverte 24h/24, une cuisine commune et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. L'hôtel propose des chambres familiales.",48.844105,2.413063,7.33,8.63,8.59,7.28,8.02
138,Paris,"14e arr., Paris",Hôtel Aiglon,https://www.booking.com/hotel/fr/aiglon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from=searchresults#hotelTmpl,"8,7",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Aiglon ! ,48.83971177,2.33017266,7.33,8.63,8.59,7.28,8.02
139,Paris,"9e arr., Paris",Austin's Saint Lazare Hotel,https://www.booking.com/hotel/fr/austin-s-saint-lazare.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from=searchresults#hotelTmpl,"8,1",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Austin's Saint Lazare Hotel ! ,48.87693501,2.32698441,7.33,8.63,8.59,7.28,8.02
140,Paris,"3e arr., Paris",Austin's Arts Et Metiers Hotel,https://www.booking.com/hotel/fr/austin-s-arts-et-metiers.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Austin's Arts Et Metiers Hotel ! ,48.86601094,2.35709757,7.33,8.63,8.59,7.28,8.02
141,Paris,"10e arr., Paris",Hotel d'Amiens,https://www.booking.com/hotel/fr/d-amiens.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel d'Amiens ! ,48.87839189,2.35731974,7.33,8.63,8.59,7.28,8.02
142,Paris,"15e arr., Paris",Alizé Grenelle Tour Eiffel,https://www.booking.com/hotel/fr/alize-grenelle-tour-eiffel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from=searchresults#hotelTmpl,"7,9","Situé dans le centre de Paris, à 15 minutes à pied de la tour Eiffel, l'Alizé Grenelle Tour Eiffel vous propose une réception ouverte 24h/24 et des chambres modernes dotées d'une télévision et d'une connexion Wi-Fi. Le centre commercial Beaugrenelle est accessible en 2 minutes à pied.",48.8466893,2.28775464,7.33,8.63,8.59,7.28,8.02
143,Paris,"3e arr., Paris",Hôtel Bellevue et du Chariot d'Or,https://www.booking.com/hotel/fr/bellevue-et-du-chariot-d-39-or-paris2.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from=searchresults#hotelTmpl,"7,6",L'Hôtel Bellevue et du Chariot d'Or propose un hébergement à Paris.,48.8647632,2.35254758,7.33,8.63,8.59,7.28,8.02
144,Paris,"15e arr., Paris",Eiffel Petit Louvre,https://www.booking.com/hotel/fr/eiffel-petit-louvre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from=searchresults#hotelTmpl,"8,1","L'Eiffel Petit Louvre est situé dans le 15ème arrondissement de Paris, à 10 minutes de marche de la Tour Eiffel, du Trocadéro et de la Seine. Il propose une réception ouverte 24h/24 et des chambres insonorisées avec une connexion Wi-Fi gratuite. ",48.85052383,2.29237273,7.33,8.63,8.59,7.28,8.02
145,Paris,"11e arr., Paris",Hotel Belfort,https://www.booking.com/hotel/fr/belfort-paris.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,7",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Belfort ! ,48.8569567,2.38484524,7.33,8.63,8.59,7.28,8.02
146,Paris,"10e arr., Paris",Grand Hôtel De L'Europe,https://www.booking.com/hotel/fr/grand-de-l-europe-paris.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from=searchresults#hotelTmpl,"6,7","Le Grand Hôtel de L'Europe vous propose des chambres avec une salle de bains privative, une télévision à écran plat et une connexion Wi-Fi gratuite. L’établissement se trouve en face de la gare de l’Est, à 5 minutes à pied du canal Saint Martin.",48.87570086,2.35820353,7.33,8.63,8.59,7.28,8.02
147,Paris,"2e arr., Paris",Chic Apartments Opera,https://www.booking.com/hotel/fr/chic-apartments-opera-paris.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6","Situé à moins de 500 mètres de l'opéra Garnier et à 1,3 km de la gare Saint-Lazare dans le centre de Paris, l’établissement Chic Apartments Opera propose des hébergements dotés d'une connexion Wi-Fi gratuite et d'un coin salon.",48.870551,2.335077,7.33,8.63,8.59,7.28,8.02
148,Paris,"20e arr., Paris",Ménil Bon Temps,https://www.booking.com/hotel/fr/menil-bon-temps.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from=searchresults#hotelTmpl,"7,1",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Ménil Bon Temps ! ,48.86675718,2.383703,7.33,8.63,8.59,7.28,8.02
149,Paris,"15e arr., Paris",Avia Hôtel Saphir Montparnasse,https://www.booking.com/hotel/fr/avia-ha-tel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=66eb8ac7caf80043&srepoch=1669146255&from=searchresults#hotelTmpl,"7,7","Situé à 10 minutes à pied de la gare Montparnasse-Bienvenue et à 20 minutes à pied du jardin du Luxembourg, l'Avia Hôtel Saphir Montparnasse dispose d'une réception ouverte 24h/24. Toutes ses chambres sont équipées d'une télévision par satellite et d'une connexion Wi-Fi gratuite.",48.8430501,2.31323284,7.33,8.63,8.59,7.28,8.02
150,Amiens,Amiens,WHITE HOUSE DHAVERNAS,https://www.booking.com/hotel/fr/white-house-dhavernas.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=5aea8ac7da940246&srepoch=1669146255&from=searchresults#hotelTmpl,"8,5","Situé à Amiens, en Picardie, à proximité de la gare et du musée Berny, le WHITE HOUSE DHAVERNAS propose des hébergements avec connexion Wi-Fi et parking privé gratuits.",49.8814696,2.2998714,6.79,8.45,6.84,6.43,7.76
151,Amiens,Amiens,Le Majestic Cathédrale,https://www.booking.com/hotel/fr/le-duplex-amiens-pleine-vue-cathedrale.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=5aea8ac7da940246&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,4",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Majestic Cathédrale ! ,49.8953831,2.297772,6.79,8.45,6.84,6.43,7.76
152,Amiens,Amiens,Le Cottage des Hortillonnages,https://www.booking.com/hotel/fr/le-cottage-des-hortillons.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=5aea8ac7da940246&srepoch=1669146255&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,3","Situé à Amiens, à 1,5 km de la gare et à 5,1 km du Zénith, l'établissement Le Cottage des Hortillonnages propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation, un jardin et un barbecue. Offrant une vue sur le jardin, il se trouve à 700 mètres du parc des jardins flottants et à 1,7 km du musée Berny.",49.89755206,2.31635948,6.79,8.45,6.84,6.43,7.76
